weight	weight_residue	ell_1	a_ell_1	ell_2	a_ell_2	orbit	place	e	f	kind	weight_file
218	8	3	35	29	30	1	14	1	1	rational	weight_218.json
218	8	3	17	29	2	1	15	1	1	rational	weight_218.json
218	8	3	42	29	9	1	16	1	2	rational	weight_218.json
220	10	3	5	29	9	1	1	1	1	rational	weight_220.json
220	10	3	40	29	9	1	2	1	1	rational	weight_220.json
220	10	3	33	29	9	1	3	1	1	rational	weight_220.json
220	10	3	7	29	23	1	4	1	1	rational	weight_220.json
220	10	3	0	29	44	1	5	1	1	rational	weight_220.json
220	10	3	23	29	9	1	6	1	1	rational	weight_220.json
220	10	3	40	29	9	1	7	1	1	rational	weight_220.json
220	10	3	14	29	9	1	8	1	1	rational	weight_220.json
220	10	3	44	29	9	1	9	1	1	rational	weight_220.json
220	10	3	35	29	9	1	10	1	1	rational	weight_220.json
220	10	3	9	29	9	1	11	1	1	rational	weight_220.json
220	10	3	42	29	23	1	12	1	1	rational	weight_220.json
220	10	3	26	29	9	1	13	1	1	rational	weight_220.json
220	10	3	16	29	9	1	14	1	1	rational	weight_220.json
220	10	3	21	29	2	1	15	1	2	rational	weight_220.json
220	10	3	28	29	2	1	16	1	2	rational	weight_220.json
222	12	3	7	29	23	1	1	1	1	rational	weight_222.json
222	12	3	7	29	23	1	2	1	1	rational	weight_222.json
222	12	3	14	29	16	1	3	1	1	rational	weight_222.json
222	12	3	35	29	16	1	4	1	1	rational	weight_222.json
222	12	3	34	29	16	1	5	1	1	rational	weight_222.json
222	12	3	21	29	37	1	6	1	1	rational	weight_222.json
222	12	3	42	29	23	1	7	1	1	rational	weight_222.json
222	12	3	41	29	16	1	8	1	1	rational	weight_222.json
222	12	3	13	29	16	1	9	1	1	rational	weight_222.json
222	12	3	48	29	16	1	10	1	1	rational	weight_222.json
222	12	3	1	29	16	1	11	1	1	rational	weight_222.json
222	12	3	14	29	16	1	12	1	1	rational	weight_222.json
222	12	3	0	29	9	1	13	1	1	rational	weight_222.json
222	12	3	28	29	37	1	14	1	1	rational	weight_222.json
222	12	3	15	29	16	1	15	1	1	rational	weight_222.json
222	12	3	36	29	16	1	16	1	1	rational	weight_222.json
222	12	3	8	29	16	1	17	1	1	rational	weight_222.json
222	12	3	8	29	16	1	18	1	1	rational	weight_222.json
224	14	3	21	29	9	1	1	1	1	rational	weight_224.json
224	14	3	11	29	23	1	2	1	1	rational	weight_224.json
224	14	3	42	29	2	1	3	1	1	rational	weight_224.json
224	14	3	21	29	9	1	4	1	1	rational	weight_224.json
224	14	3	3	29	23	1	5	1	1	rational	weight_224.json
224	14	3	3	29	23	1	6	1	1	rational	weight_224.json
224	14	3	0	29	44	1	7	1	1	rational	weight_224.json
224	14	3	18	29	23	1	8	1	1	rational	weight_224.json
224	14	3	28	29	9	1	9	1	1	rational	weight_224.json
224	14	3	38	29	23	1	10	1	1	rational	weight_224.json
224	14	3	46	29	23	1	11	1	1	rational	weight_224.json
224	14	3	25	29	23	1	12	1	1	rational	weight_224.json
224	14	3	7	29	2	1	13	1	1	rational	weight_224.json
224	14	3	35	29	23	1	14	1	1	rational	weight_224.json
224	14	3	31	29	23	1	15	1	1	rational	weight_224.json
224	14	3	24	29	23	1	16	1	1	rational	weight_224.json
224	14	3	42	29	2	1	17	1	1	rational	weight_224.json
224	14	3	14	29	23	1	18	1	1	rational	weight_224.json
226	16	3	33	29	30	1	1	1	1	rational	weight_226.json
226	16	3	21	29	9	1	2	1	1	rational	weight_226.json
226	16	3	33	29	30	1	3	1	1	rational	weight_226.json
226	16	3	14	29	16	1	4	1	1	rational	weight_226.json
226	16	3	0	29	2	1	5	1	1	rational	weight_226.json
226	16	3	14	29	16	1	6	1	1	rational	weight_226.json
226	16	3	40	29	30	1	7	1	1	rational	weight_226.json
226	16	3	9	29	30	1	8	1	1	rational	weight_226.json
226	16	3	42	29	30	1	9	1	1	rational	weight_226.json
226	16	3	35	29	16	1	10	1	1	rational	weight_226.json
226	16	3	7	29	30	1	11	1	1	rational	weight_226.json
226	16	3	9	29	30	1	12	1	1	rational	weight_226.json
226	16	3	16	29	30	1	13	1	1	rational	weight_226.json
226	16	3	28	29	9	1	14	1	1	rational	weight_226.json
226	16	3	5	29	30	1	15	1	1	rational	weight_226.json
226	16	3	44	29	30	1	16	1	1	rational	weight_226.json
226	16	3	26	29	30	1	17	1	1	rational	weight_226.json
226	16	3	28	29	9	1	18	1	1	rational	weight_226.json
228	18	3	41	29	37	1	1	1	1	rational	weight_228.json
228	18	3	14	29	37	1	2	1	1	rational	weight_228.json
228	18	3	20	29	37	1	3	1	1	rational	weight_228.json
228	18	3	0	29	30	1	4	1	1	rational	weight_228.json
228	18	3	22	29	37	1	5	1	1	rational	weight_228.json
228	18	3	28	29	9	1	6	1	1	rational	weight_228.json
228	18	3	7	29	44	1	7	1	1	rational	weight_228.json
228	18	3	42	29	44	1	8	1	1	rational	weight_228.json
228	18	3	8	29	37	1	9	1	1	rational	weight_228.json
228	18	3	29	29	37	1	10	1	1	rational	weight_228.json
228	18	3	28	29	9	1	11	1	1	rational	weight_228.json
228	18	3	20	29	37	1	12	1	1	rational	weight_228.json
228	18	3	8	29	37	1	13	1	1	rational	weight_228.json
228	18	3	21	29	9	1	14	1	1	rational	weight_228.json
228	18	3	35	29	37	1	15	1	1	rational	weight_228.json
228	18	3	42	29	44	1	16	1	1	rational	weight_228.json
228	18	3	27	29	37	1	17	1	1	rational	weight_228.json
228	18	3	36	29	37	1	18	1	1	rational	weight_228.json
228	18	3	35	29	37	1	19	1	1	rational	weight_228.json
230	20	3	17	29	44	1	1	1	1	rational	weight_230.json
230	20	3	17	29	44	1	2	1	1	rational	weight_230.json
230	20	3	10	29	44	1	3	1	1	rational	weight_230.json
230	20	3	31	29	44	1	4	1	1	rational	weight_230.json
230	20	3	32	29	44	1	5	1	1	rational	weight_230.json
230	20	3	28	29	44	1	6	1	1	rational	weight_230.json
230	20	3	35	29	9	1	7	1	1	rational	weight_230.json
230	20	3	35	29	9	1	8	1	1	rational	weight_230.json
230	20	3	18	29	44	1	9	1	1	rational	weight_230.json
230	20	3	21	29	44	1	10	1	1	rational	weight_230.json
230	20	3	14	29	9	1	11	1	1	rational	weight_230.json
230	20	3	18	29	44	1	12	1	1	rational	weight_230.json
230	20	3	39	29	44	1	13	1	1	rational	weight_230.json
230	20	3	3	29	44	1	14	1	1	rational	weight_230.json
230	20	3	28	29	44	1	15	1	1	rational	weight_230.json
230	20	3	0	29	30	1	16	1	1	rational	weight_230.json
230	20	3	7	29	37	1	17	1	2	rational	weight_230.json
232	22	3	7	29	30	1	1	1	1	rational	weight_232.json
232	22	3	21	29	9	1	2	1	1	rational	weight_232.json
232	22	3	7	29	30	1	3	1	1	rational	weight_232.json
232	22	3	26	29	2	1	4	1	1	rational	weight_232.json
232	22	3	21	29	9	1	5	1	1	rational	weight_232.json
232	22	3	14	29	16	1	6	1	1	rational	weight_232.json
232	22	3	35	29	16	1	7	1	1	rational	weight_232.json
232	22	3	12	29	2	1	8	1	1	rational	weight_232.json
232	22	3	42	29	30	1	9	1	1	rational	weight_232.json
232	22	3	0	29	2	1	10	1	1	rational	weight_232.json
232	22	3	23	29	2	1	11	1	1	rational	weight_232.json
232	22	3	12	29	2	1	12	1	1	rational	weight_232.json
232	22	3	44	29	2	1	13	1	1	rational	weight_232.json
232	22	3	35	29	16	1	14	1	1	rational	weight_232.json
232	22	3	2	29	2	1	15	1	1	rational	weight_232.json
232	22	3	37	29	2	1	16	1	1	rational	weight_232.json
232	22	3	44	29	2	1	17	1	1	rational	weight_232.json
232	22	3	26	29	2	1	18	1	1	rational	weight_232.json
232	22	3	5	29	2	1	19	1	1	rational	weight_232.json
234	24	3	42	29	9	1	1	1	1	rational	weight_234.json
234	24	3	0	29	44	1	2	1	1	rational	weight_234.json
234	24	3	15	29	9	1	3	1	1	rational	weight_234.json
234	24	3	6	29	9	1	4	1	1	rational	weight_234.json
234	24	3	21	29	23	1	5	1	1	rational	weight_234.json
234	24	3	43	29	9	1	6	1	1	rational	weight_234.json
234	24	3	15	29	9	1	7	1	1	rational	weight_234.json
234	24	3	0	29	44	1	8	1	1	rational	weight_234.json
234	24	3	8	29	9	1	9	1	1	rational	weight_234.json
234	24	3	21	29	23	1	10	1	1	rational	weight_234.json
234	24	3	7	29	9	1	11	1	1	rational	weight_234.json
234	24	3	27	29	9	1	12	1	1	rational	weight_234.json
234	24	3	8	29	9	1	13	1	1	rational	weight_234.json
234	24	3	28	29	23	1	14	1	1	rational	weight_234.json
234	24	3	41	29	9	1	15	1	1	rational	weight_234.json
234	24	3	7	29	9	1	16	1	1	rational	weight_234.json
234	24	3	6	29	9	1	17	1	1	rational	weight_234.json
234	24	3	14	29	2	1	18	1	2	rational	weight_234.json
236	26	3	38	29	16	1	1	1	1	rational	weight_236.json
236	26	3	14	29	37	1	2	1	1	rational	weight_236.json
236	26	3	3	29	16	1	3	1	1	rational	weight_236.json
236	26	3	42	29	16	1	4	1	1	rational	weight_236.json
236	26	3	31	29	16	1	5	1	1	rational	weight_236.json
236	26	3	25	29	16	1	6	1	1	rational	weight_236.json
236	26	3	18	29	16	1	7	1	1	rational	weight_236.json
236	26	3	28	29	23	1	8	1	1	rational	weight_236.json
236	26	3	0	29	9	1	9	1	1	rational	weight_236.json
236	26	3	21	29	23	1	10	1	1	rational	weight_236.json
236	26	3	35	29	37	1	11	1	1	rational	weight_236.json
236	26	3	14	29	37	1	12	1	1	rational	weight_236.json
236	26	3	3	29	16	1	13	1	1	rational	weight_236.json
236	26	3	11	29	16	1	14	1	1	rational	weight_236.json
236	26	3	21	29	23	1	15	1	1	rational	weight_236.json
236	26	3	11	29	16	1	16	1	1	rational	weight_236.json
236	26	3	31	29	16	1	17	1	1	rational	weight_236.json
236	26	3	42	29	16	1	18	1	1	rational	weight_236.json
236	26	3	0	29	9	1	19	1	1	rational	weight_236.json
238	28	3	19	29	23	1	1	1	1	rational	weight_238.json
238	28	3	40	29	23	1	2	1	1	rational	weight_238.json
238	28	3	19	29	23	1	3	1	1	rational	weight_238.json
238	28	3	47	29	23	1	4	1	1	rational	weight_238.json
238	28	3	47	29	23	1	5	1	1	rational	weight_238.json
238	28	3	30	29	23	1	6	1	1	rational	weight_238.json
238	28	3	0	29	44	1	7	1	1	rational	weight_238.json
238	28	3	14	29	9	1	8	1	1	rational	weight_238.json
238	28	3	7	29	23	1	9	1	1	rational	weight_238.json
238	28	3	30	29	23	1	10	1	1	rational	weight_238.json
238	28	3	0	29	44	1	11	1	1	rational	weight_238.json
238	28	3	42	29	23	1	12	1	1	rational	weight_238.json
238	28	3	44	29	23	1	13	1	1	rational	weight_238.json
238	28	3	42	29	23	1	14	1	1	rational	weight_238.json
238	28	3	28	29	2	1	15	1	1	rational	weight_238.json
238	28	3	44	29	23	1	16	1	1	rational	weight_238.json
238	28	3	28	29	2	1	17	1	1	rational	weight_238.json
238	28	3	14	29	9	1	18	1	1	rational	weight_238.json
238	28	3	2	29	23	1	19	1	1	rational	weight_238.json
240	30	3	8	29	30	1	1	1	1	rational	weight_240.json
240	30	3	34	29	30	1	2	1	1	rational	weight_240.json
240	30	3	22	29	30	1	3	1	1	rational	weight_240.json
240	30	3	0	29	2	1	4	1	1	rational	weight_240.json
240	30	3	43	29	30	1	5	1	1	rational	weight_240.json
240	30	3	35	29	9	1	6	1	1	rational	weight_240.json
240	30	3	28	29	30	1	7	1	1	rational	weight_240.json
240	30	3	35	29	9	1	8	1	1	rational	weight_240.json
240	30	3	21	29	30	1	9	1	1	rational	weight_240.json
240	30	3	28	29	30	1	10	1	1	rational	weight_240.json
240	30	3	8	29	30	1	11	1	1	rational	weight_240.json
240	30	3	0	29	2	1	12	1	1	rational	weight_240.json
240	30	3	42	29	16	1	13	1	1	rational	weight_240.json
240	30	3	41	29	30	1	14	1	1	rational	weight_240.json
240	30	3	43	29	30	1	15	1	1	rational	weight_240.json
240	30	3	41	29	30	1	16	1	1	rational	weight_240.json
240	30	3	21	29	30	1	17	1	1	rational	weight_240.json
240	30	3	6	29	30	1	18	1	1	rational	weight_240.json
240	30	3	42	29	16	1	19	1	1	rational	weight_240.json
240	30	3	34	29	30	1	20	1	1	rational	weight_240.json
242	32	3	0	29	30	1	1	1	1	rational	weight_242.json
242	32	3	35	29	9	1	2	1	1	rational	weight_242.json
242	32	3	32	29	37	1	3	1	1	rational	weight_242.json
242	32	3	35	29	9	1	4	1	1	rational	weight_242.json
242	32	3	32	29	37	1	5	1	1	rational	weight_242.json
242	32	3	7	29	37	1	6	1	1	rational	weight_242.json
242	32	3	0	29	30	1	7	1	1	rational	weight_242.json
242	32	3	38	29	37	1	8	1	1	rational	weight_242.json
242	32	3	45	29	37	1	9	1	1	rational	weight_242.json
242	32	3	7	29	37	1	10	1	1	rational	weight_242.json
242	32	3	4	29	37	1	11	1	1	rational	weight_242.json
242	32	3	14	29	9	1	12	1	1	rational	weight_242.json
242	32	3	3	29	37	1	13	1	1	rational	weight_242.json
242	32	3	4	29	37	1	14	1	1	rational	weight_242.json
242	32	3	28	29	44	1	15	1	1	rational	weight_242.json
242	32	3	14	29	9	1	16	1	1	rational	weight_242.json
242	32	3	45	29	37	1	17	1	1	rational	weight_242.json
242	32	3	3	29	37	1	18	1	1	rational	weight_242.json
242	32	3	28	29	44	1	19	1	1	rational	weight_242.json
244	34	3	12	29	44	1	1	1	1	rational	weight_244.json
244	34	3	0	29	30	1	2	1	1	rational	weight_244.json
244	34	3	16	29	44	1	3	1	1	rational	weight_244.json
244	34	3	42	29	9	1	4	1	1	rational	weight_244.json
244	34	3	37	29	44	1	5	1	1	rational	weight_244.json
244	34	3	0	29	30	1	6	1	1	rational	weight_244.json
244	34	3	33	29	44	1	7	1	1	rational	weight_244.json
244	34	3	19	29	44	1	8	1	1	rational	weight_244.json
244	34	3	16	29	44	1	9	1	1	rational	weight_244.json
244	34	3	42	29	9	1	10	1	1	rational	weight_244.json
244	34	3	44	29	44	1	11	1	1	rational	weight_244.json
244	34	3	7	29	9	1	12	1	1	rational	weight_244.json
244	34	3	37	29	44	1	13	1	1	rational	weight_244.json
244	34	3	35	29	44	1	14	1	1	rational	weight_244.json
244	34	3	7	29	9	1	15	1	1	rational	weight_244.json
244	34	3	19	29	44	1	16	1	1	rational	weight_244.json
244	34	3	33	29	44	1	17	1	1	rational	weight_244.json
244	34	3	35	29	44	1	18	1	1	rational	weight_244.json
244	34	3	21	29	37	1	19	1	2	rational	weight_244.json
246	36	3	21	29	30	1	1	1	1	rational	weight_246.json
246	36	3	14	29	9	1	2	1	1	rational	weight_246.json
246	36	3	27	29	2	1	3	1	1	rational	weight_246.json
246	36	3	7	29	16	1	4	1	1	rational	weight_246.json
246	36	3	42	29	16	1	5	1	1	rational	weight_246.json
246	36	3	13	29	2	1	6	1	1	rational	weight_246.json
246	36	3	0	29	2	1	7	1	1	rational	weight_246.json
246	36	3	7	29	16	1	8	1	1	rational	weight_246.json
246	36	3	29	29	2	1	9	1	1	rational	weight_246.json
246	36	3	41	29	2	1	10	1	1	rational	weight_246.json
246	36	3	8	29	2	1	11	1	1	rational	weight_246.json
246	36	3	29	29	2	1	12	1	1	rational	weight_246.json
246	36	3	0	29	2	1	13	1	1	rational	weight_246.json
246	36	3	14	29	9	1	14	1	1	rational	weight_246.json
246	36	3	21	29	30	1	15	1	1	rational	weight_246.json
246	36	3	27	29	2	1	16	1	1	rational	weight_246.json
246	36	3	22	29	2	1	17	1	1	rational	weight_246.json
246	36	3	28	29	30	1	18	1	1	rational	weight_246.json
246	36	3	22	29	2	1	19	1	1	rational	weight_246.json
246	36	3	41	29	2	1	20	1	1	rational	weight_246.json
248	38	3	21	29	9	1	1	1	1	rational	weight_248.json
248	38	3	0	29	44	1	2	1	1	rational	weight_248.json
248	38	3	14	29	23	1	3	1	1	rational	weight_248.json
248	38	3	14	29	23	1	4	1	1	rational	weight_248.json
248	38	3	3	29	9	1	5	1	1	rational	weight_248.json
248	38	3	3	29	9	1	6	1	1	rational	weight_248.json
248	38	3	28	29	9	1	7	1	1	rational	weight_248.json
248	38	3	46	29	9	1	8	1	1	rational	weight_248.json
248	38	3	21	29	9	1	9	1	1	rational	weight_248.json
248	38	3	10	29	9	1	10	1	1	rational	weight_248.json
248	38	3	4	29	9	1	11	1	1	rational	weight_248.json
248	38	3	24	29	9	1	12	1	1	rational	weight_248.json
248	38	3	46	29	9	1	13	1	1	rational	weight_248.json
248	38	3	39	29	9	1	14	1	1	rational	weight_248.json
248	38	3	39	29	9	1	15	1	1	rational	weight_248.json
248	38	3	24	29	9	1	16	1	1	rational	weight_248.json
248	38	3	0	29	44	1	17	1	1	rational	weight_248.json
248	38	3	35	29	23	1	18	1	1	rational	weight_248.json
248	38	3	42	29	2	1	19	1	2	rational	weight_248.json
250	40	3	30	29	16	1	1	1	1	rational	weight_250.json
250	40	3	40	29	16	1	2	1	1	rational	weight_250.json
250	40	3	19	29	16	1	3	1	1	rational	weight_250.json
250	40	3	14	29	23	1	4	1	1	rational	weight_250.json
250	40	3	0	29	9	1	5	1	1	rational	weight_250.json
250	40	3	7	29	37	1	6	1	1	rational	weight_250.json
250	40	3	30	29	16	1	7	1	1	rational	weight_250.json
250	40	3	0	29	9	1	8	1	1	rational	weight_250.json
250	40	3	42	29	37	1	9	1	1	rational	weight_250.json
250	40	3	44	29	16	1	10	1	1	rational	weight_250.json
250	40	3	28	29	16	1	11	1	1	rational	weight_250.json
250	40	3	47	29	16	1	12	1	1	rational	weight_250.json
250	40	3	35	29	23	1	13	1	1	rational	weight_250.json
250	40	3	2	29	16	1	14	1	1	rational	weight_250.json
250	40	3	28	29	16	1	15	1	1	rational	weight_250.json
250	40	3	47	29	16	1	16	1	1	rational	weight_250.json
250	40	3	14	29	23	1	17	1	1	rational	weight_250.json
250	40	3	42	29	37	1	18	1	1	rational	weight_250.json
250	40	3	5	29	16	1	19	1	1	rational	weight_250.json
250	40	3	44	29	16	1	20	1	1	rational	weight_250.json
252	0	3	1	29	23	1	1	1	1	rational	weight_252.json
252	0	3	0	29	44	1	2	1	1	rational	weight_252.json
252	0	3	36	29	23	1	3	1	1	rational	weight_252.json
252	0	3	8	29	23	1	4	1	1	rational	weight_252.json
252	0	3	42	29	9	1	5	1	1	rational	weight_252.json
252	0	3	41	29	23	1	6	1	1	rational	weight_252.json
252	0	3	28	29	23	1	7	1	1	rational	weight_252.json
252	0	3	41	29	23	1	8	1	1	rational	weight_252.json
252	0	3	13	29	23	1	9	1	1	rational	weight_252.json
252	0	3	14	29	2	1	10	1	1	rational	weight_252.json
252	0	3	35	29	2	1	11	1	1	rational	weight_252.json
252	0	3	7	29	9	1	12	1	1	rational	weight_252.json
252	0	3	28	29	23	1	13	1	1	rational	weight_252.json
252	0	3	48	29	23	1	14	1	1	rational	weight_252.json
252	0	3	48	29	23	1	15	1	1	rational	weight_252.json
252	0	3	36	29	23	1	16	1	1	rational	weight_252.json
252	0	3	42	29	9	1	17	1	1	rational	weight_252.json
252	0	3	0	29	44	1	18	1	1	rational	weight_252.json
252	0	3	35	29	2	1	19	1	1	rational	weight_252.json
252	0	3	15	29	23	1	20	1	1	rational	weight_252.json
252	0	3	21	29	23	1	21	1	1	rational	weight_252.json
254	2	3	46	29	30	1	1	1	1	rational	weight_254.json
254	2	3	7	29	9	1	2	1	1	rational	weight_254.json
254	2	3	10	29	30	1	3	1	1	rational	weight_254.json
254	2	3	25	29	30	1	4	1	1	rational	weight_254.json
254	2	3	28	29	16	1	5	1	1	rational	weight_254.json
254	2	3	0	29	2	1	6	1	1	rational	weight_254.json
254	2	3	42	29	9	1	7	1	1	rational	weight_254.json
254	2	3	24	29	30	1	8	1	1	rational	weight_254.json
254	2	3	21	29	16	1	9	1	1	rational	weight_254.json
254	2	3	46	29	30	1	10	1	1	rational	weight_254.json
254	2	3	14	29	30	1	11	1	1	rational	weight_254.json
254	2	3	3	29	30	1	12	1	1	rational	weight_254.json
254	2	3	35	29	30	1	13	1	1	rational	weight_254.json
254	2	3	25	29	30	1	14	1	1	rational	weight_254.json
254	2	3	28	29	16	1	15	1	1	rational	weight_254.json
254	2	3	7	29	9	1	16	1	1	rational	weight_254.json
254	2	3	10	29	30	1	17	1	1	rational	weight_254.json
254	2	3	39	29	30	1	18	1	1	rational	weight_254.json
254	2	3	45	29	30	1	19	1	1	rational	weight_254.json
254	2	3	35	29	30	1	20	1	1	rational	weight_254.json
256	4	3	7	29	9	1	1	1	1	rational	weight_256.json
256	4	3	7	29	9	1	2	1	1	rational	weight_256.json
256	4	3	2	29	37	1	3	1	1	rational	weight_256.json
256	4	3	26	29	37	1	4	1	1	rational	weight_256.json
256	4	3	12	29	37	1	5	1	1	rational	weight_256.json
256	4	3	42	29	9	1	6	1	1	rational	weight_256.json
256	4	3	35	29	44	1	7	1	1	rational	weight_256.json
256	4	3	44	29	37	1	8	1	1	rational	weight_256.json
256	4	3	47	29	37	1	9	1	1	rational	weight_256.json
256	4	3	26	29	37	1	10	1	1	rational	weight_256.json
256	4	3	0	29	30	1	11	1	1	rational	weight_256.json
256	4	3	23	29	37	1	12	1	1	rational	weight_256.json
256	4	3	44	29	37	1	13	1	1	rational	weight_256.json
256	4	3	5	29	37	1	14	1	1	rational	weight_256.json
256	4	3	21	29	37	1	15	1	1	rational	weight_256.json
256	4	3	14	29	44	1	16	1	1	rational	weight_256.json
256	4	3	37	29	37	1	17	1	1	rational	weight_256.json
256	4	3	12	29	37	1	18	1	1	rational	weight_256.json
256	4	3	28	29	37	1	19	1	1	rational	weight_256.json
256	4	3	21	29	37	1	20	1	1	rational	weight_256.json
256	4	3	35	29	44	1	21	1	1	rational	weight_256.json
258	6	3	21	29	9	1	1	1	1	rational	weight_258.json
258	6	3	43	29	44	1	2	1	1	rational	weight_258.json
258	6	3	1	29	44	1	3	1	1	rational	weight_258.json
258	6	3	7	29	44	1	4	1	1	rational	weight_258.json
258	6	3	8	29	44	1	5	1	1	rational	weight_258.json
258	6	3	7	29	44	1	6	1	1	rational	weight_258.json
258	6	3	6	29	44	1	7	1	1	rational	weight_258.json
258	6	3	35	29	37	1	8	1	1	rational	weight_258.json
258	6	3	42	29	44	1	9	1	1	rational	weight_258.json
258	6	3	29	29	44	1	10	1	1	rational	weight_258.json
258	6	3	20	29	44	1	11	1	1	rational	weight_258.json
258	6	3	48	29	44	1	12	1	1	rational	weight_258.json
258	6	3	35	29	37	1	13	1	1	rational	weight_258.json
258	6	3	20	29	44	1	14	1	1	rational	weight_258.json
258	6	3	1	29	44	1	15	1	1	rational	weight_258.json
258	6	3	41	29	44	1	16	1	1	rational	weight_258.json
258	6	3	21	29	9	1	17	1	1	rational	weight_258.json
258	6	3	0	29	30	1	18	1	1	rational	weight_258.json
258	6	3	28	29	9	1	19	1	1	rational	weight_258.json
258	6	3	14	29	37	1	20	1	2	rational	weight_258.json
260	8	3	45	29	2	1	1	1	1	rational	weight_260.json
260	8	3	14	29	30	1	2	1	1	rational	weight_260.json
260	8	3	42	29	9	1	3	1	1	rational	weight_260.json
260	8	3	42	29	9	1	4	1	1	rational	weight_260.json
260	8	3	46	29	2	1	5	1	1	rational	weight_260.json
260	8	3	17	29	2	1	6	1	1	rational	weight_260.json
260	8	3	11	29	2	1	7	1	1	rational	weight_260.json
260	8	3	38	29	2	1	8	1	1	rational	weight_260.json
260	8	3	21	29	16	1	9	1	1	rational	weight_260.json
260	8	3	4	29	2	1	10	1	1	rational	weight_260.json
260	8	3	32	29	2	1	11	1	1	rational	weight_260.json
260	8	3	3	29	2	1	12	1	1	rational	weight_260.json
260	8	3	0	29	2	1	13	1	1	rational	weight_260.json
260	8	3	21	29	16	1	14	1	1	rational	weight_260.json
260	8	3	17	29	2	1	15	1	1	rational	weight_260.json
260	8	3	28	29	16	1	16	1	1	rational	weight_260.json
260	8	3	35	29	30	1	17	1	1	rational	weight_260.json
260	8	3	46	29	2	1	18	1	1	rational	weight_260.json
260	8	3	14	29	30	1	19	1	1	rational	weight_260.json
260	8	3	7	29	9	1	20	1	2	rational	weight_260.json
262	10	3	33	29	9	1	1	1	1	rational	weight_262.json
262	10	3	14	29	9	1	2	1	1	rational	weight_262.json
262	10	3	33	29	9	1	3	1	1	rational	weight_262.json
262	10	3	14	29	9	1	4	1	1	rational	weight_262.json
262	10	3	23	29	9	1	5	1	1	rational	weight_262.json
262	10	3	9	29	9	1	6	1	1	rational	weight_262.json
262	10	3	21	29	2	1	7	1	1	rational	weight_262.json
262	10	3	44	29	9	1	8	1	1	rational	weight_262.json
262	10	3	16	29	9	1	9	1	1	rational	weight_262.json
262	10	3	21	29	2	1	10	1	1	rational	weight_262.json
262	10	3	40	29	9	1	11	1	1	rational	weight_262.json
262	10	3	26	29	9	1	12	1	1	rational	weight_262.json
262	10	3	7	29	23	1	13	1	1	rational	weight_262.json
262	10	3	0	29	44	1	14	1	1	rational	weight_262.json
262	10	3	9	29	9	1	15	1	1	rational	weight_262.json
262	10	3	5	29	9	1	16	1	1	rational	weight_262.json
262	10	3	42	29	23	1	17	1	1	rational	weight_262.json
262	10	3	35	29	9	1	18	1	1	rational	weight_262.json
262	10	3	40	29	9	1	19	1	1	rational	weight_262.json
262	10	3	28	29	2	1	20	1	2	rational	weight_262.json
264	12	3	36	29	16	1	1	1	1	rational	weight_264.json
264	12	3	35	29	16	1	2	1	1	rational	weight_264.json
264	12	3	8	29	16	1	3	1	1	rational	weight_264.json
264	12	3	42	29	23	1	4	1	1	rational	weight_264.json
264	12	3	41	29	16	1	5	1	1	rational	weight_264.json
264	12	3	21	29	37	1	6	1	1	rational	weight_264.json
264	12	3	34	29	16	1	7	1	1	rational	weight_264.json
264	12	3	13	29	16	1	8	1	1	rational	weight_264.json
264	12	3	42	29	23	1	9	1	1	rational	weight_264.json
264	12	3	14	29	16	1	10	1	1	rational	weight_264.json
264	12	3	41	29	16	1	11	1	1	rational	weight_264.json
264	12	3	48	29	16	1	12	1	1	rational	weight_264.json
264	12	3	15	29	16	1	13	1	1	rational	weight_264.json
264	12	3	36	29	16	1	14	1	1	rational	weight_264.json
264	12	3	28	29	37	1	15	1	1	rational	weight_264.json
264	12	3	0	29	9	1	16	1	1	rational	weight_264.json
264	12	3	14	29	16	1	17	1	1	rational	weight_264.json
264	12	3	7	29	23	1	18	1	1	rational	weight_264.json
264	12	3	7	29	23	1	19	1	1	rational	weight_264.json
264	12	3	35	29	16	1	20	1	1	rational	weight_264.json
264	12	3	1	29	16	1	21	1	1	rational	weight_264.json
264	12	3	8	29	16	1	22	1	1	rational	weight_264.json
266	14	3	46	29	23	1	1	1	1	rational	weight_266.json
266	14	3	7	29	2	1	2	1	1	rational	weight_266.json
266	14	3	38	29	23	1	3	1	1	rational	weight_266.json
266	14	3	31	29	23	1	4	1	1	rational	weight_266.json
266	14	3	3	29	23	1	5	1	1	rational	weight_266.json
266	14	3	42	29	2	1	6	1	1	rational	weight_266.json
266	14	3	21	29	9	1	7	1	1	rational	weight_266.json
266	14	3	25	29	23	1	8	1	1	rational	weight_266.json
266	14	3	42	29	2	1	9	1	1	rational	weight_266.json
266	14	3	46	29	23	1	10	1	1	rational	weight_266.json
266	14	3	35	29	23	1	11	1	1	rational	weight_266.json
266	14	3	11	29	23	1	12	1	1	rational	weight_266.json
266	14	3	21	29	9	1	13	1	1	rational	weight_266.json
266	14	3	3	29	23	1	14	1	1	rational	weight_266.json
266	14	3	0	29	44	1	15	1	1	rational	weight_266.json
266	14	3	24	29	23	1	16	1	1	rational	weight_266.json
266	14	3	28	29	9	1	17	1	1	rational	weight_266.json
266	14	3	7	29	2	1	18	1	1	rational	weight_266.json
266	14	3	14	29	23	1	19	1	1	rational	weight_266.json
