weight	weight_residue	ell_1	a_ell_1	ell_2	a_ell_2	orbit	place	e	f	kind	weight_file
294	132	2	102	7	68	1	1	1	1	rational	weight_294.json
294	132	2	168	7	149	1	2	1	1	rational	weight_294.json
294	132	2	87	7	149	1	3	1	1	rational	weight_294.json
294	132	2	141	7	68	1	4	1	1	rational	weight_294.json
294	132	2	141	7	68	1	5	1	1	rational	weight_294.json
294	132	2	141	7	68	1	6	1	1	rational	weight_294.json
294	132	2	75	7	149	1	7	1	1	rational	weight_294.json
294	132	2	6	7	149	1	8	1	1	rational	weight_294.json
294	132	2	168	7	149	1	9	1	1	rational	weight_294.json
294	132	2	6	7	149	1	10	1	1	rational	weight_294.json
294	132	2	87	7	149	1	11	1	1	rational	weight_294.json
294	132	2	102	7	68	1	12	1	1	rational	weight_294.json
294	132	2	75	7	149	1	13	1	1	rational	weight_294.json
294	132	2	156	7	149	1	14	1	1	rational	weight_294.json
294	132	2	237	7	149	1	15	1	1	rational	weight_294.json
294	132	2	237	7	149	1	16	1	1	rational	weight_294.json
294	132	2	156	7	149	1	17	1	1	rational	weight_294.json
294	132	2	102	7	68	1	18	1	1	rational	weight_294.json
294	132	2	6	7	149	1	19	1	1	rational	weight_294.json
294	132	2	102	7	68	1	20	1	1	rational	weight_294.json
294	132	2	141	7	68	1	21	1	1	rational	weight_294.json
294	132	2	6	7	149	1	22	1	1	rational	weight_294.json
294	132	2	75	7	149	1	23	1	2	rational	weight_294.json
296	134	2	183	7	206	1	1	1	1	rational	weight_296.json
296	134	2	183	7	206	1	2	1	1	rational	weight_296.json
296	134	2	129	7	125	1	3	1	1	rational	weight_296.json
296	134	2	222	7	206	1	4	1	1	rational	weight_296.json
296	134	2	222	7	206	1	5	1	1	rational	weight_296.json
296	134	2	129	7	125	1	6	1	1	rational	weight_296.json
296	134	2	60	7	206	1	7	1	1	rational	weight_296.json
296	134	2	60	7	206	1	8	1	1	rational	weight_296.json
296	134	2	21	7	206	1	9	1	1	rational	weight_296.json
296	134	2	102	7	206	1	10	1	1	rational	weight_296.json
296	134	2	183	7	206	1	11	1	1	rational	weight_296.json
296	134	2	102	7	206	1	12	1	1	rational	weight_296.json
296	134	2	114	7	125	1	13	1	1	rational	weight_296.json
296	134	2	129	7	125	1	14	1	1	rational	weight_296.json
296	134	2	114	7	125	1	15	1	1	rational	weight_296.json
296	134	2	222	7	206	1	16	1	1	rational	weight_296.json
296	134	2	141	7	206	1	17	1	1	rational	weight_296.json
296	134	2	183	7	206	1	18	1	1	rational	weight_296.json
296	134	2	114	7	125	1	19	1	1	rational	weight_296.json
296	134	2	114	7	125	1	20	1	1	rational	weight_296.json
296	134	2	222	7	206	1	21	1	1	rational	weight_296.json
296	134	2	21	7	206	1	22	1	1	rational	weight_296.json
296	134	2	141	7	206	1	23	1	1	rational	weight_296.json
296	134	2	129	7	125	1	24	1	1	rational	weight_296.json
298	136	2	0	7	83	1	1	1	1	rational	weight_298.json
298	136	2	81	7	83	1	2	1	1	rational	weight_298.json
298	136	2	108	7	83	1	3	1	1	rational	weight_298.json
298	136	2	54	7	83	1	4	1	1	rational	weight_298.json
298	136	2	189	7	83	1	5	1	1	rational	weight_298.json
298	136	2	216	7	83	1	6	1	1	rational	weight_298.json
298	136	2	135	7	83	1	7	1	1	rational	weight_298.json
298	136	2	216	7	83	1	8	1	1	rational	weight_298.json
298	136	2	36	7	164	1	9	1	1	rational	weight_298.json
298	136	2	207	7	164	1	10	1	1	rational	weight_298.json
298	136	2	36	7	164	1	11	1	1	rational	weight_298.json
298	136	2	18	7	164	1	12	1	1	rational	weight_298.json
298	136	2	225	7	164	1	13	1	1	rational	weight_298.json
298	136	2	225	7	164	1	14	1	1	rational	weight_298.json
298	136	2	weight_298.json#orbit=1,place=15,coordinate=0	7	weight_298.json#orbit=1,place=15,coordinate=1	1	15	1	2	algebraic	weight_298.json
298	136	2	weight_298.json#orbit=1,place=16,coordinate=0	7	weight_298.json#orbit=1,place=16,coordinate=1	1	16	1	2	algebraic	weight_298.json
298	136	2	weight_298.json#orbit=1,place=17,coordinate=0	7	weight_298.json#orbit=1,place=17,coordinate=1	1	17	1	2	algebraic	weight_298.json
298	136	2	weight_298.json#orbit=1,place=18,coordinate=0	7	weight_298.json#orbit=1,place=18,coordinate=1	1	18	1	2	algebraic	weight_298.json
298	136	2	weight_298.json#orbit=1,place=19,coordinate=0	7	weight_298.json#orbit=1,place=19,coordinate=1	1	19	1	2	algebraic	weight_298.json
300	138	2	3	7	131	1	1	1	1	rational	weight_300.json
300	138	2	51	7	50	1	2	1	1	rational	weight_300.json
300	138	2	78	7	131	1	3	1	1	rational	weight_300.json
300	138	2	78	7	131	1	4	1	1	rational	weight_300.json
300	138	2	51	7	50	1	5	1	1	rational	weight_300.json
300	138	2	192	7	50	1	6	1	1	rational	weight_300.json
300	138	2	165	7	131	1	7	1	1	rational	weight_300.json
300	138	2	240	7	131	1	8	1	1	rational	weight_300.json
300	138	2	84	7	131	1	9	1	1	rational	weight_300.json
300	138	2	84	7	131	1	10	1	1	rational	weight_300.json
300	138	2	51	7	50	1	11	1	1	rational	weight_300.json
300	138	2	240	7	131	1	12	1	1	rational	weight_300.json
300	138	2	165	7	131	1	13	1	1	rational	weight_300.json
300	138	2	165	7	131	1	14	1	1	rational	weight_300.json
300	138	2	240	7	131	1	15	1	1	rational	weight_300.json
300	138	2	51	7	50	1	16	1	1	rational	weight_300.json
300	138	2	192	7	50	1	17	1	1	rational	weight_300.json
300	138	2	240	7	131	1	18	1	1	rational	weight_300.json
300	138	2	165	7	131	1	19	1	1	rational	weight_300.json
300	138	2	192	7	50	1	20	1	1	rational	weight_300.json
300	138	2	192	7	50	1	21	1	1	rational	weight_300.json
300	138	2	84	7	131	1	22	1	1	rational	weight_300.json
300	138	2	159	7	131	1	23	1	1	rational	weight_300.json
300	138	2	159	7	131	1	24	1	1	rational	weight_300.json
300	138	2	3	7	131	1	25	1	1	rational	weight_300.json
302	140	2	147	7	53	1	1	1	1	rational	weight_302.json
302	140	2	12	7	215	1	2	1	1	rational	weight_302.json
302	140	2	12	7	215	1	3	1	1	rational	weight_302.json
302	140	2	15	7	53	1	4	1	1	rational	weight_302.json
302	140	2	12	7	215	1	5	1	1	rational	weight_302.json
302	140	2	96	7	53	1	6	1	1	rational	weight_302.json
302	140	2	231	7	215	1	7	1	1	rational	weight_302.json
302	140	2	96	7	53	1	8	1	1	rational	weight_302.json
302	140	2	15	7	53	1	9	1	1	rational	weight_302.json
302	140	2	66	7	53	1	10	1	1	rational	weight_302.json
302	140	2	228	7	53	1	11	1	1	rational	weight_302.json
302	140	2	12	7	215	1	12	1	1	rational	weight_302.json
302	140	2	231	7	215	1	13	1	1	rational	weight_302.json
302	140	2	231	7	215	1	14	1	1	rational	weight_302.json
302	140	2	66	7	53	1	15	1	1	rational	weight_302.json
302	140	2	231	7	215	1	16	1	1	rational	weight_302.json
302	140	2	147	7	53	1	17	1	1	rational	weight_302.json
302	140	2	228	7	53	1	18	1	1	rational	weight_302.json
302	140	2	96	7	53	1	19	1	1	rational	weight_302.json
302	140	2	177	7	53	1	20	1	1	rational	weight_302.json
302	140	2	177	7	53	1	21	1	1	rational	weight_302.json
302	140	2	15	7	53	1	22	1	1	rational	weight_302.json
302	140	2	66	7	53	1	23	1	2	rational	weight_302.json
304	142	2	0	7	38	1	1	1	1	rational	weight_304.json
304	142	2	81	7	38	1	2	1	1	rational	weight_304.json
304	142	2	162	7	38	1	3	1	1	rational	weight_304.json
304	142	2	54	7	38	1	4	1	1	rational	weight_304.json
304	142	2	135	7	38	1	5	1	1	rational	weight_304.json
304	142	2	27	7	38	1	6	1	1	rational	weight_304.json
304	142	2	108	7	38	1	7	1	1	rational	weight_304.json
304	142	2	27	7	38	1	8	1	1	rational	weight_304.json
304	142	2	189	7	38	1	9	1	1	rational	weight_304.json
304	142	2	63	7	119	1	10	1	1	rational	weight_304.json
304	142	2	198	7	119	1	11	1	1	rational	weight_304.json
304	142	2	234	7	119	1	12	1	1	rational	weight_304.json
304	142	2	72	7	119	1	13	1	1	rational	weight_304.json
304	142	2	180	7	119	1	14	1	1	rational	weight_304.json
304	142	2	36	7	119	1	15	1	1	rational	weight_304.json
304	142	2	126	7	119	1	16	1	1	rational	weight_304.json
304	142	2	18	7	119	1	17	1	1	rational	weight_304.json
304	142	2	45	7	119	1	18	1	1	rational	weight_304.json
304	142	2	144	7	119	1	19	1	1	rational	weight_304.json
304	142	2	225	7	119	1	20	1	1	rational	weight_304.json
304	142	2	117	7	119	1	21	1	1	rational	weight_304.json
304	142	2	weight_304.json#orbit=1,place=22,coordinate=0	7	weight_304.json#orbit=1,place=22,coordinate=1	1	22	1	2	algebraic	weight_304.json
304	142	2	weight_304.json#orbit=1,place=23,coordinate=0	7	weight_304.json#orbit=1,place=23,coordinate=1	1	23	1	2	algebraic	weight_304.json
306	144	2	96	7	32	1	1	1	1	rational	weight_306.json
306	144	2	96	7	32	1	2	1	1	rational	weight_306.json
306	144	2	228	7	32	1	3	1	1	rational	weight_306.json
306	144	2	66	7	32	1	4	1	1	rational	weight_306.json
306	144	2	177	7	32	1	5	1	1	rational	weight_306.json
306	144	2	177	7	32	1	6	1	1	rational	weight_306.json
306	144	2	96	7	32	1	7	1	1	rational	weight_306.json
306	144	2	150	7	194	1	8	1	1	rational	weight_306.json
306	144	2	15	7	32	1	9	1	1	rational	weight_306.json
306	144	2	150	7	194	1	10	1	1	rational	weight_306.json
306	144	2	66	7	32	1	11	1	1	rational	weight_306.json
306	144	2	147	7	32	1	12	1	1	rational	weight_306.json
306	144	2	93	7	194	1	13	1	1	rational	weight_306.json
306	144	2	177	7	32	1	14	1	1	rational	weight_306.json
306	144	2	93	7	194	1	15	1	1	rational	weight_306.json
306	144	2	150	7	194	1	16	1	1	rational	weight_306.json
306	144	2	15	7	32	1	17	1	1	rational	weight_306.json
306	144	2	66	7	32	1	18	1	1	rational	weight_306.json
306	144	2	228	7	32	1	19	1	1	rational	weight_306.json
306	144	2	93	7	194	1	20	1	1	rational	weight_306.json
306	144	2	93	7	194	1	21	1	1	rational	weight_306.json
306	144	2	150	7	194	1	22	1	1	rational	weight_306.json
306	144	2	147	7	32	1	23	1	1	rational	weight_306.json
306	144	2	228	7	32	1	24	1	2	rational	weight_306.json
308	146	2	132	7	224	1	1	1	1	rational	weight_308.json
308	146	2	84	7	62	1	2	1	1	rational	weight_308.json
308	146	2	111	7	224	1	3	1	1	rational	weight_308.json
308	146	2	111	7	224	1	4	1	1	rational	weight_308.json
308	146	2	3	7	62	1	5	1	1	rational	weight_308.json
308	146	2	78	7	62	1	6	1	1	rational	weight_308.json
308	146	2	132	7	224	1	7	1	1	rational	weight_308.json
308	146	2	84	7	62	1	8	1	1	rational	weight_308.json
308	146	2	111	7	224	1	9	1	1	rational	weight_308.json
308	146	2	132	7	224	1	10	1	1	rational	weight_308.json
308	146	2	132	7	224	1	11	1	1	rational	weight_308.json
308	146	2	165	7	62	1	12	1	1	rational	weight_308.json
308	146	2	165	7	62	1	13	1	1	rational	weight_308.json
308	146	2	3	7	62	1	14	1	1	rational	weight_308.json
308	146	2	240	7	62	1	15	1	1	rational	weight_308.json
308	146	2	159	7	62	1	16	1	1	rational	weight_308.json
308	146	2	240	7	62	1	17	1	1	rational	weight_308.json
308	146	2	3	7	62	1	18	1	1	rational	weight_308.json
308	146	2	159	7	62	1	19	1	1	rational	weight_308.json
308	146	2	78	7	62	1	20	1	1	rational	weight_308.json
308	146	2	165	7	62	1	21	1	1	rational	weight_308.json
308	146	2	78	7	62	1	22	1	1	rational	weight_308.json
308	146	2	111	7	224	1	23	1	1	rational	weight_308.json
308	146	2	159	7	62	1	24	1	2	rational	weight_308.json
310	148	2	0	7	155	1	1	1	1	rational	weight_310.json
310	148	2	81	7	155	1	2	1	1	rational	weight_310.json
310	148	2	162	7	155	1	3	1	1	rational	weight_310.json
310	148	2	189	7	155	1	4	1	1	rational	weight_310.json
310	148	2	216	7	155	1	5	1	1	rational	weight_310.json
310	148	2	108	7	155	1	6	1	1	rational	weight_310.json
310	148	2	135	7	155	1	7	1	1	rational	weight_310.json
310	148	2	54	7	155	1	8	1	1	rational	weight_310.json
310	148	2	63	7	236	1	9	1	1	rational	weight_310.json
310	148	2	144	7	236	1	10	1	1	rational	weight_310.json
310	148	2	207	7	236	1	11	1	1	rational	weight_310.json
310	148	2	225	7	236	1	12	1	1	rational	weight_310.json
310	148	2	117	7	236	1	13	1	1	rational	weight_310.json
310	148	2	126	7	236	1	14	1	1	rational	weight_310.json
310	148	2	18	7	236	1	15	1	1	rational	weight_310.json
310	148	2	180	7	236	1	16	1	1	rational	weight_310.json
310	148	2	36	7	236	1	17	1	1	rational	weight_310.json
310	148	2	90	7	236	1	18	1	1	rational	weight_310.json
310	148	2	99	7	236	1	19	1	1	rational	weight_310.json
310	148	2	171	7	236	1	20	1	1	rational	weight_310.json
310	148	2	45	7	236	1	21	1	1	rational	weight_310.json
310	148	2	weight_310.json#orbit=1,place=22,coordinate=0	7	weight_310.json#orbit=1,place=22,coordinate=1	1	22	1	2	algebraic	weight_310.json
310	148	2	weight_310.json#orbit=1,place=23,coordinate=0	7	weight_310.json#orbit=1,place=23,coordinate=1	1	23	1	2	algebraic	weight_310.json
312	150	2	48	7	14	1	1	1	1	rational	weight_312.json
312	150	2	195	7	14	1	2	1	1	rational	weight_312.json
312	150	2	183	7	95	1	3	1	1	rational	weight_312.json
312	150	2	102	7	95	1	4	1	1	rational	weight_312.json
312	150	2	48	7	14	1	5	1	1	rational	weight_312.json
312	150	2	21	7	95	1	6	1	1	rational	weight_312.json
312	150	2	21	7	95	1	7	1	1	rational	weight_312.json
312	150	2	183	7	95	1	8	1	1	rational	weight_312.json
312	150	2	141	7	95	1	9	1	1	rational	weight_312.json
312	150	2	141	7	95	1	10	1	1	rational	weight_312.json
312	150	2	222	7	95	1	11	1	1	rational	weight_312.json
312	150	2	195	7	14	1	12	1	1	rational	weight_312.json
312	150	2	102	7	95	1	13	1	1	rational	weight_312.json
312	150	2	48	7	14	1	14	1	1	rational	weight_312.json
312	150	2	195	7	14	1	15	1	1	rational	weight_312.json
312	150	2	141	7	95	1	16	1	1	rational	weight_312.json
312	150	2	183	7	95	1	17	1	1	rational	weight_312.json
312	150	2	195	7	14	1	18	1	1	rational	weight_312.json
312	150	2	48	7	14	1	19	1	1	rational	weight_312.json
312	150	2	48	7	14	1	20	1	1	rational	weight_312.json
312	150	2	60	7	95	1	21	1	1	rational	weight_312.json
312	150	2	102	7	95	1	22	1	1	rational	weight_312.json
312	150	2	60	7	95	1	23	1	1	rational	weight_312.json
312	150	2	222	7	95	1	24	1	1	rational	weight_312.json
312	150	2	222	7	95	1	25	1	2	rational	weight_312.json
314	152	2	6	7	233	1	1	1	1	rational	weight_314.json
314	152	2	183	7	152	1	2	1	1	rational	weight_314.json
314	152	2	87	7	233	1	3	1	1	rational	weight_314.json
314	152	2	87	7	233	1	4	1	1	rational	weight_314.json
314	152	2	75	7	233	1	5	1	1	rational	weight_314.json
314	152	2	60	7	152	1	6	1	1	rational	weight_314.json
314	152	2	183	7	152	1	7	1	1	rational	weight_314.json
314	152	2	87	7	233	1	8	1	1	rational	weight_314.json
314	152	2	75	7	233	1	9	1	1	rational	weight_314.json
314	152	2	168	7	233	1	10	1	1	rational	weight_314.json
314	152	2	6	7	233	1	11	1	1	rational	weight_314.json
314	152	2	60	7	152	1	12	1	1	rational	weight_314.json
314	152	2	156	7	233	1	13	1	1	rational	weight_314.json
314	152	2	156	7	233	1	14	1	1	rational	weight_314.json
314	152	2	183	7	152	1	15	1	1	rational	weight_314.json
314	152	2	75	7	233	1	16	1	1	rational	weight_314.json
314	152	2	60	7	152	1	17	1	1	rational	weight_314.json
314	152	2	6	7	233	1	18	1	1	rational	weight_314.json
314	152	2	183	7	152	1	19	1	1	rational	weight_314.json
314	152	2	168	7	233	1	20	1	1	rational	weight_314.json
314	152	2	60	7	152	1	21	1	1	rational	weight_314.json
314	152	2	60	7	152	1	22	1	1	rational	weight_314.json
314	152	2	156	7	233	1	23	1	1	rational	weight_314.json
314	152	2	237	7	233	1	24	1	1	rational	weight_314.json
314	152	2	237	7	233	1	25	1	1	rational	weight_314.json
316	154	2	0	7	191	1	1	1	1	rational	weight_316.json
316	154	2	81	7	191	1	2	1	1	rational	weight_316.json
316	154	2	162	7	191	1	3	1	1	rational	weight_316.json
316	154	2	108	7	191	1	4	1	1	rational	weight_316.json
316	154	2	135	7	191	1	5	1	1	rational	weight_316.json
316	154	2	27	7	191	1	6	1	1	rational	weight_316.json
316	154	2	54	7	191	1	7	1	1	rational	weight_316.json
316	154	2	189	7	191	1	8	1	1	rational	weight_316.json
316	154	2	225	7	29	1	9	1	1	rational	weight_316.json
316	154	2	18	7	29	1	10	1	1	rational	weight_316.json
316	154	2	207	7	29	1	11	1	1	rational	weight_316.json
316	154	2	207	7	29	1	12	1	1	rational	weight_316.json
316	154	2	18	7	29	1	13	1	1	rational	weight_316.json
316	154	2	36	7	29	1	14	1	1	rational	weight_316.json
316	154	2	weight_316.json#orbit=1,place=15,coordinate=0	7	weight_316.json#orbit=1,place=15,coordinate=1	1	15	1	2	algebraic	weight_316.json
316	154	2	weight_316.json#orbit=1,place=16,coordinate=0	7	weight_316.json#orbit=1,place=16,coordinate=1	1	16	1	2	algebraic	weight_316.json
316	154	2	weight_316.json#orbit=1,place=17,coordinate=0	7	weight_316.json#orbit=1,place=17,coordinate=1	1	17	1	2	algebraic	weight_316.json
316	154	2	weight_316.json#orbit=1,place=18,coordinate=0	7	weight_316.json#orbit=1,place=18,coordinate=1	1	18	1	2	algebraic	weight_316.json
316	154	2	weight_316.json#orbit=1,place=19,coordinate=0	7	weight_316.json#orbit=1,place=19,coordinate=1	1	19	1	2	algebraic	weight_316.json
316	154	2	weight_316.json#orbit=1,place=20,coordinate=0	7	weight_316.json#orbit=1,place=20,coordinate=1	1	20	1	2	algebraic	weight_316.json
318	156	2	186	7	239	1	1	1	1	rational	weight_318.json
318	156	2	192	7	77	1	2	1	1	rational	weight_318.json
318	156	2	186	7	239	1	3	1	1	rational	weight_318.json
318	156	2	213	7	77	1	4	1	1	rational	weight_318.json
318	156	2	30	7	77	1	5	1	1	rational	weight_318.json
318	156	2	57	7	239	1	6	1	1	rational	weight_318.json
318	156	2	132	7	77	1	7	1	1	rational	weight_318.json
318	156	2	111	7	77	1	8	1	1	rational	weight_318.json
318	156	2	57	7	239	1	9	1	1	rational	weight_318.json
318	156	2	192	7	77	1	10	1	1	rational	weight_318.json
318	156	2	213	7	77	1	11	1	1	rational	weight_318.json
318	156	2	186	7	239	1	12	1	1	rational	weight_318.json
318	156	2	111	7	77	1	13	1	1	rational	weight_318.json
318	156	2	30	7	77	1	14	1	1	rational	weight_318.json
318	156	2	51	7	77	1	15	1	1	rational	weight_318.json
318	156	2	192	7	77	1	16	1	1	rational	weight_318.json
318	156	2	30	7	77	1	17	1	1	rational	weight_318.json
318	156	2	132	7	77	1	18	1	1	rational	weight_318.json
318	156	2	111	7	77	1	19	1	1	rational	weight_318.json
318	156	2	57	7	239	1	20	1	1	rational	weight_318.json
318	156	2	51	7	77	1	21	1	1	rational	weight_318.json
318	156	2	186	7	239	1	22	1	1	rational	weight_318.json
318	156	2	51	7	77	1	23	1	1	rational	weight_318.json
318	156	2	57	7	239	1	24	1	1	rational	weight_318.json
318	156	2	186	7	239	1	25	1	1	rational	weight_318.json
318	156	2	213	7	77	1	26	1	1	rational	weight_318.json
320	158	2	42	7	80	1	1	1	1	rational	weight_320.json
320	158	2	42	7	80	1	2	1	1	rational	weight_320.json
320	158	2	204	7	80	1	3	1	1	rational	weight_320.json
320	158	2	228	7	242	1	4	1	1	rational	weight_320.json
320	158	2	228	7	242	1	5	1	1	rational	weight_320.json
320	158	2	15	7	242	1	6	1	1	rational	weight_320.json
320	158	2	120	7	80	1	7	1	1	rational	weight_320.json
320	158	2	228	7	242	1	8	1	1	rational	weight_320.json
320	158	2	123	7	80	1	9	1	1	rational	weight_320.json
320	158	2	228	7	242	1	10	1	1	rational	weight_320.json
320	158	2	39	7	80	1	11	1	1	rational	weight_320.json
320	158	2	120	7	80	1	12	1	1	rational	weight_320.json
320	158	2	201	7	80	1	13	1	1	rational	weight_320.json
320	158	2	123	7	80	1	14	1	1	rational	weight_320.json
320	158	2	228	7	242	1	15	1	1	rational	weight_320.json
320	158	2	15	7	242	1	16	1	1	rational	weight_320.json
320	158	2	15	7	242	1	17	1	1	rational	weight_320.json
320	158	2	204	7	80	1	18	1	1	rational	weight_320.json
320	158	2	39	7	80	1	19	1	1	rational	weight_320.json
320	158	2	123	7	80	1	20	1	1	rational	weight_320.json
320	158	2	204	7	80	1	21	1	1	rational	weight_320.json
320	158	2	120	7	80	1	22	1	1	rational	weight_320.json
320	158	2	42	7	80	1	23	1	1	rational	weight_320.json
320	158	2	15	7	242	1	24	1	1	rational	weight_320.json
320	158	2	201	7	80	1	25	1	1	rational	weight_320.json
320	158	2	201	7	80	1	26	1	1	rational	weight_320.json
322	160	2	0	7	146	1	1	1	1	rational	weight_322.json
322	160	2	81	7	146	1	2	1	1	rational	weight_322.json
322	160	2	162	7	146	1	3	1	1	rational	weight_322.json
322	160	2	54	7	146	1	4	1	1	rational	weight_322.json
322	160	2	108	7	146	1	5	1	1	rational	weight_322.json
322	160	2	27	7	146	1	6	1	1	rational	weight_322.json
322	160	2	135	7	146	1	7	1	1	rational	weight_322.json
322	160	2	216	7	146	1	8	1	1	rational	weight_322.json
322	160	2	189	7	146	1	9	1	1	rational	weight_322.json
322	160	2	45	7	227	1	10	1	1	rational	weight_322.json
322	160	2	126	7	227	1	11	1	1	rational	weight_322.json
322	160	2	99	7	227	1	12	1	1	rational	weight_322.json
322	160	2	171	7	227	1	13	1	1	rational	weight_322.json
322	160	2	90	7	227	1	14	1	1	rational	weight_322.json
322	160	2	18	7	227	1	15	1	1	rational	weight_322.json
322	160	2	72	7	227	1	16	1	1	rational	weight_322.json
322	160	2	36	7	227	1	17	1	1	rational	weight_322.json
322	160	2	9	7	227	1	18	1	1	rational	weight_322.json
322	160	2	234	7	227	1	19	1	1	rational	weight_322.json
322	160	2	225	7	227	1	20	1	1	rational	weight_322.json
322	160	2	207	7	227	1	21	1	1	rational	weight_322.json
322	160	2	144	7	227	1	22	1	1	rational	weight_322.json
322	160	2	117	7	227	1	23	1	1	rational	weight_322.json
322	160	2	180	7	227	1	24	1	1	rational	weight_322.json
322	160	2	198	7	227	1	25	1	1	rational	weight_322.json
322	160	2	63	7	227	1	26	1	1	rational	weight_322.json
324	0	2	120	7	140	1	1	1	1	rational	weight_324.json
324	0	2	231	7	221	1	2	1	1	rational	weight_324.json
324	0	2	150	7	221	1	3	1	1	rational	weight_324.json
324	0	2	174	7	221	1	4	1	1	rational	weight_324.json
324	0	2	69	7	221	1	5	1	1	rational	weight_324.json
324	0	2	123	7	140	1	6	1	1	rational	weight_324.json
324	0	2	123	7	140	1	7	1	1	rational	weight_324.json
324	0	2	120	7	140	1	8	1	1	rational	weight_324.json
324	0	2	12	7	221	1	9	1	1	rational	weight_324.json
324	0	2	150	7	221	1	10	1	1	rational	weight_324.json
324	0	2	231	7	221	1	11	1	1	rational	weight_324.json
324	0	2	12	7	221	1	12	1	1	rational	weight_324.json
324	0	2	120	7	140	1	13	1	1	rational	weight_324.json
324	0	2	123	7	140	1	14	1	1	rational	weight_324.json
324	0	2	12	7	221	1	15	1	1	rational	weight_324.json
324	0	2	93	7	221	1	16	1	1	rational	weight_324.json
324	0	2	231	7	221	1	17	1	1	rational	weight_324.json
324	0	2	174	7	221	1	18	1	1	rational	weight_324.json
324	0	2	69	7	221	1	19	1	1	rational	weight_324.json
324	0	2	150	7	221	1	20	1	1	rational	weight_324.json
324	0	2	69	7	221	1	21	1	1	rational	weight_324.json
324	0	2	120	7	140	1	22	1	1	rational	weight_324.json
324	0	2	120	7	140	1	23	1	1	rational	weight_324.json
324	0	2	174	7	221	1	24	1	1	rational	weight_324.json
324	0	2	123	7	140	1	25	1	1	rational	weight_324.json
324	0	2	93	7	221	1	26	1	1	rational	weight_324.json
324	0	2	93	7	221	1	27	1	1	rational	weight_324.json
326	2	2	3	7	8	1	1	1	1	rational	weight_326.json
326	2	2	105	7	89	1	2	1	1	rational	weight_326.json
326	2	2	186	7	89	1	3	1	1	rational	weight_326.json
326	2	2	240	7	8	1	4	1	1	rational	weight_326.json
326	2	2	24	7	89	1	5	1	1	rational	weight_326.json
326	2	2	57	7	89	1	6	1	1	rational	weight_326.json
326	2	2	105	7	89	1	7	1	1	rational	weight_326.json
326	2	2	219	7	89	1	8	1	1	rational	weight_326.json
326	2	2	138	7	89	1	9	1	1	rational	weight_326.json
326	2	2	24	7	89	1	10	1	1	rational	weight_326.json
326	2	2	186	7	89	1	11	1	1	rational	weight_326.json
326	2	2	219	7	89	1	12	1	1	rational	weight_326.json
326	2	2	57	7	89	1	13	1	1	rational	weight_326.json
326	2	2	240	7	8	1	14	1	1	rational	weight_326.json
326	2	2	240	7	8	1	15	1	1	rational	weight_326.json
326	2	2	57	7	89	1	16	1	1	rational	weight_326.json
326	2	2	3	7	8	1	17	1	1	rational	weight_326.json
326	2	2	105	7	89	1	18	1	1	rational	weight_326.json
326	2	2	3	7	8	1	19	1	1	rational	weight_326.json
326	2	2	24	7	89	1	20	1	1	rational	weight_326.json
326	2	2	138	7	89	1	21	1	1	rational	weight_326.json
326	2	2	219	7	89	1	22	1	1	rational	weight_326.json
326	2	2	3	7	8	1	23	1	1	rational	weight_326.json
326	2	2	138	7	89	1	24	1	1	rational	weight_326.json
326	2	2	240	7	8	1	25	1	1	rational	weight_326.json
326	2	2	186	7	89	1	26	1	1	rational	weight_326.json
328	4	2	0	7	20	1	1	1	1	rational	weight_328.json
328	4	2	81	7	20	1	2	1	1	rational	weight_328.json
328	4	2	162	7	20	1	3	1	1	rational	weight_328.json
328	4	2	189	7	20	1	4	1	1	rational	weight_328.json
328	4	2	216	7	20	1	5	1	1	rational	weight_328.json
328	4	2	135	7	20	1	6	1	1	rational	weight_328.json
328	4	2	54	7	20	1	7	1	1	rational	weight_328.json
328	4	2	108	7	20	1	8	1	1	rational	weight_328.json
328	4	2	27	7	20	1	9	1	1	rational	weight_328.json
328	4	2	207	7	101	1	10	1	1	rational	weight_328.json
328	4	2	72	7	101	1	11	1	1	rational	weight_328.json
328	4	2	36	7	101	1	12	1	1	rational	weight_328.json
328	4	2	171	7	101	1	13	1	1	rational	weight_328.json
328	4	2	144	7	101	1	14	1	1	rational	weight_328.json
328	4	2	18	7	101	1	15	1	1	rational	weight_328.json
328	4	2	117	7	101	1	16	1	1	rational	weight_328.json
328	4	2	198	7	101	1	17	1	1	rational	weight_328.json
328	4	2	126	7	101	1	18	1	1	rational	weight_328.json
328	4	2	153	7	101	1	19	1	1	rational	weight_328.json
328	4	2	225	7	101	1	20	1	1	rational	weight_328.json
328	4	2	234	7	101	1	21	1	1	rational	weight_328.json
328	4	2	180	7	101	1	22	1	1	rational	weight_328.json
328	4	2	99	7	101	1	23	1	1	rational	weight_328.json
328	4	2	45	7	101	1	24	1	1	rational	weight_328.json
328	4	2	63	7	101	1	25	1	1	rational	weight_328.json
328	4	2	9	7	101	1	26	1	1	rational	weight_328.json
328	4	2	90	7	101	1	27	1	1	rational	weight_328.json
330	6	2	210	7	41	1	1	1	1	rational	weight_330.json
330	6	2	6	7	203	1	2	1	1	rational	weight_330.json
330	6	2	48	7	41	1	3	1	1	rational	weight_330.json
330	6	2	210	7	41	1	4	1	1	rational	weight_330.json
330	6	2	195	7	41	1	5	1	1	rational	weight_330.json
