weight	weight_residue	ell_1	a_ell_1	ell_2	a_ell_2	orbit	place	e	f	kind	weight_file
78	24	2	21	7	68	1	4	1	1	rational	weight_78.json
78	24	2	6	7	68	1	5	1	1	rational	weight_78.json
78	24	2	75	7	68	1	6	1	1	rational	weight_78.json
80	26	2	21	7	44	1	1	1	1	rational	weight_80.json
80	26	2	33	7	44	1	2	1	1	rational	weight_80.json
80	26	2	21	7	44	1	3	1	1	rational	weight_80.json
80	26	2	60	7	44	1	4	1	1	rational	weight_80.json
80	26	2	60	7	44	1	5	1	1	rational	weight_80.json
80	26	2	48	7	44	1	6	1	1	rational	weight_80.json
82	28	2	63	7	2	1	1	1	1	rational	weight_82.json
82	28	2	54	7	2	1	2	1	1	rational	weight_82.json
82	28	2	36	7	2	1	3	1	1	rational	weight_82.json
82	28	2	54	7	2	1	4	1	1	rational	weight_82.json
82	28	2	weight_82.json#orbit=1,place=5,coordinate=0	7	weight_82.json#orbit=1,place=5,coordinate=1	1	5	1	2	algebraic	weight_82.json
84	30	2	3	7	50	1	1	1	1	rational	weight_84.json
84	30	2	78	7	50	1	2	1	1	rational	weight_84.json
84	30	2	30	7	50	1	3	1	1	rational	weight_84.json
84	30	2	51	7	50	1	4	1	1	rational	weight_84.json
84	30	2	3	7	50	1	5	1	1	rational	weight_84.json
84	30	2	78	7	50	1	6	1	1	rational	weight_84.json
84	30	2	3	7	50	1	7	1	1	rational	weight_84.json
86	32	2	15	7	53	1	1	1	1	rational	weight_86.json
86	32	2	12	7	53	1	2	1	1	rational	weight_86.json
86	32	2	66	7	53	1	3	1	1	rational	weight_86.json
86	32	2	15	7	53	1	4	1	1	rational	weight_86.json
86	32	2	69	7	53	1	5	1	1	rational	weight_86.json
86	32	2	66	7	53	1	6	1	1	rational	weight_86.json
88	34	2	0	7	38	1	1	1	1	rational	weight_88.json
88	34	2	27	7	38	1	2	1	1	rational	weight_88.json
88	34	2	27	7	38	1	3	1	1	rational	weight_88.json
88	34	2	63	7	38	1	4	1	1	rational	weight_88.json
88	34	2	36	7	38	1	5	1	1	rational	weight_88.json
88	34	2	72	7	38	1	6	1	2	rational	weight_88.json
90	36	2	15	7	32	1	1	1	1	rational	weight_90.json
90	36	2	69	7	32	1	2	1	1	rational	weight_90.json
90	36	2	66	7	32	1	3	1	1	rational	weight_90.json
90	36	2	66	7	32	1	4	1	1	rational	weight_90.json
90	36	2	15	7	32	1	5	1	1	rational	weight_90.json
90	36	2	12	7	32	1	6	1	1	rational	weight_90.json
90	36	2	66	7	32	1	7	1	1	rational	weight_90.json
92	38	2	78	7	62	1	1	1	1	rational	weight_92.json
92	38	2	3	7	62	1	2	1	1	rational	weight_92.json
92	38	2	30	7	62	1	3	1	1	rational	weight_92.json
92	38	2	3	7	62	1	4	1	1	rational	weight_92.json
92	38	2	78	7	62	1	5	1	1	rational	weight_92.json
92	38	2	51	7	62	1	6	1	1	rational	weight_92.json
92	38	2	78	7	62	1	7	1	1	rational	weight_92.json
94	40	2	63	7	74	1	1	1	1	rational	weight_94.json
94	40	2	45	7	74	1	2	1	1	rational	weight_94.json
94	40	2	54	7	74	1	3	1	1	rational	weight_94.json
94	40	2	0	7	74	1	4	1	1	rational	weight_94.json
94	40	2	18	7	74	1	5	1	1	rational	weight_94.json
94	40	2	9	7	74	1	6	1	2	rational	weight_94.json
96	42	2	60	7	14	1	1	1	1	rational	weight_96.json
96	42	2	60	7	14	1	2	1	1	rational	weight_96.json
96	42	2	60	7	14	1	3	1	1	rational	weight_96.json
96	42	2	48	7	14	1	4	1	1	rational	weight_96.json
96	42	2	33	7	14	1	5	1	1	rational	weight_96.json
96	42	2	48	7	14	1	6	1	1	rational	weight_96.json
96	42	2	21	7	14	1	7	1	1	rational	weight_96.json
96	42	2	21	7	14	1	8	1	1	rational	weight_96.json
98	44	2	60	7	71	1	1	1	1	rational	weight_98.json
98	44	2	60	7	71	1	2	1	1	rational	weight_98.json
98	44	2	21	7	71	1	3	1	1	rational	weight_98.json
98	44	2	75	7	71	1	4	1	1	rational	weight_98.json
98	44	2	6	7	71	1	5	1	1	rational	weight_98.json
98	44	2	6	7	71	1	6	1	1	rational	weight_98.json
98	44	2	75	7	71	1	7	1	1	rational	weight_98.json
100	46	2	0	7	29	1	1	1	1	rational	weight_100.json
100	46	2	27	7	29	1	2	1	1	rational	weight_100.json
100	46	2	45	7	29	1	3	1	1	rational	weight_100.json
100	46	2	18	7	29	1	4	1	1	rational	weight_100.json
100	46	2	weight_100.json#orbit=1,place=5,coordinate=0	7	weight_100.json#orbit=1,place=5,coordinate=1	1	5	1	2	algebraic	weight_100.json
100	46	2	weight_100.json#orbit=1,place=6,coordinate=0	7	weight_100.json#orbit=1,place=6,coordinate=1	1	6	1	2	algebraic	weight_100.json
102	48	2	24	7	77	1	1	1	1	rational	weight_102.json
102	48	2	57	7	77	1	2	1	1	rational	weight_102.json
102	48	2	24	7	77	1	3	1	1	rational	weight_102.json
102	48	2	30	7	77	1	4	1	1	rational	weight_102.json
102	48	2	30	7	77	1	5	1	1	rational	weight_102.json
102	48	2	51	7	77	1	6	1	1	rational	weight_102.json
102	48	2	51	7	77	1	7	1	1	rational	weight_102.json
102	48	2	30	7	77	1	8	1	1	rational	weight_102.json
104	50	2	66	7	80	1	1	1	1	rational	weight_104.json
104	50	2	15	7	80	1	2	1	1	rational	weight_104.json
104	50	2	66	7	80	1	3	1	1	rational	weight_104.json
104	50	2	42	7	80	1	4	1	1	rational	weight_104.json
104	50	2	39	7	80	1	5	1	1	rational	weight_104.json
104	50	2	42	7	80	1	6	1	1	rational	weight_104.json
104	50	2	39	7	80	1	7	1	1	rational	weight_104.json
104	50	2	42	7	80	1	8	1	1	rational	weight_104.json
106	52	2	0	7	65	1	1	1	1	rational	weight_106.json
106	52	2	45	7	65	1	2	1	1	rational	weight_106.json
106	52	2	63	7	65	1	3	1	1	rational	weight_106.json
106	52	2	27	7	65	1	4	1	1	rational	weight_106.json
106	52	2	36	7	65	1	5	1	1	rational	weight_106.json
106	52	2	18	7	65	1	6	1	1	rational	weight_106.json
106	52	2	9	7	65	1	7	1	1	rational	weight_106.json
106	52	2	54	7	65	1	8	1	1	rational	weight_106.json
108	0	2	12	7	59	1	1	1	1	rational	weight_108.json
108	0	2	69	7	59	1	2	1	1	rational	weight_108.json
108	0	2	12	7	59	1	3	1	1	rational	weight_108.json
108	0	2	39	7	59	1	4	1	1	rational	weight_108.json
108	0	2	42	7	59	1	5	1	1	rational	weight_108.json
108	0	2	69	7	59	1	6	1	1	rational	weight_108.json
108	0	2	12	7	59	1	7	1	1	rational	weight_108.json
108	0	2	69	7	59	1	8	1	1	rational	weight_108.json
108	0	2	39	7	59	1	9	1	1	rational	weight_108.json
110	2	2	24	7	8	1	1	1	1	rational	weight_110.json
110	2	2	57	7	8	1	2	1	1	rational	weight_110.json
110	2	2	3	7	8	1	3	1	1	rational	weight_110.json
110	2	2	24	7	8	1	4	1	1	rational	weight_110.json
110	2	2	57	7	8	1	5	1	1	rational	weight_110.json
110	2	2	24	7	8	1	6	1	1	rational	weight_110.json
110	2	2	57	7	8	1	7	1	1	rational	weight_110.json
110	2	2	78	7	8	1	8	1	1	rational	weight_110.json
112	4	2	54	7	20	1	1	1	1	rational	weight_112.json
112	4	2	27	7	20	1	2	1	1	rational	weight_112.json
112	4	2	0	7	20	1	3	1	1	rational	weight_112.json
112	4	2	45	7	20	1	4	1	1	rational	weight_112.json
112	4	2	18	7	20	1	5	1	1	rational	weight_112.json
112	4	2	9	7	20	1	6	1	1	rational	weight_112.json
112	4	2	72	7	20	1	7	1	1	rational	weight_112.json
112	4	2	36	7	20	1	8	1	1	rational	weight_112.json
112	4	2	63	7	20	1	9	1	1	rational	weight_112.json
114	6	2	33	7	41	1	1	1	1	rational	weight_114.json
114	6	2	48	7	41	1	2	1	1	rational	weight_114.json
114	6	2	33	7	41	1	3	1	1	rational	weight_114.json
114	6	2	48	7	41	1	4	1	1	rational	weight_114.json
114	6	2	6	7	41	1	5	1	1	rational	weight_114.json
114	6	2	48	7	41	1	6	1	1	rational	weight_114.json
114	6	2	75	7	41	1	7	1	1	rational	weight_114.json
114	6	2	75	7	41	1	8	1	1	rational	weight_114.json
114	6	2	33	7	41	1	9	1	1	rational	weight_114.json
116	8	2	6	7	17	1	1	1	1	rational	weight_116.json
116	8	2	33	7	17	1	2	1	1	rational	weight_116.json
116	8	2	33	7	17	1	3	1	1	rational	weight_116.json
116	8	2	6	7	17	1	4	1	1	rational	weight_116.json
116	8	2	75	7	17	1	5	1	1	rational	weight_116.json
116	8	2	48	7	17	1	6	1	1	rational	weight_116.json
116	8	2	33	7	17	1	7	1	1	rational	weight_116.json
116	8	2	48	7	17	1	8	1	1	rational	weight_116.json
116	8	2	48	7	17	1	9	1	1	rational	weight_116.json
118	10	2	27	7	56	1	1	1	1	rational	weight_118.json
118	10	2	18	7	56	1	2	1	1	rational	weight_118.json
118	10	2	45	7	56	1	3	1	1	rational	weight_118.json
118	10	2	54	7	56	1	4	1	1	rational	weight_118.json
118	10	2	0	7	56	1	5	1	1	rational	weight_118.json
118	10	2	weight_118.json#orbit=1,place=6,coordinate=0	7	weight_118.json#orbit=1,place=6,coordinate=1	1	6	1	2	algebraic	weight_118.json
118	10	2	weight_118.json#orbit=1,place=7,coordinate=0	7	weight_118.json#orbit=1,place=7,coordinate=1	1	7	1	2	algebraic	weight_118.json
120	12	2	78	7	23	1	1	1	1	rational	weight_120.json
120	12	2	3	7	23	1	2	1	1	rational	weight_120.json
120	12	2	24	7	23	1	3	1	1	rational	weight_120.json
120	12	2	57	7	23	1	4	1	1	rational	weight_120.json
120	12	2	24	7	23	1	5	1	1	rational	weight_120.json
120	12	2	57	7	23	1	6	1	1	rational	weight_120.json
120	12	2	57	7	23	1	7	1	1	rational	weight_120.json
120	12	2	24	7	23	1	8	1	1	rational	weight_120.json
120	12	2	78	7	23	1	9	1	1	rational	weight_120.json
120	12	2	57	7	23	1	10	1	1	rational	weight_120.json
122	14	2	69	7	26	1	1	1	1	rational	weight_122.json
122	14	2	12	7	26	1	2	1	1	rational	weight_122.json
122	14	2	39	7	26	1	3	1	1	rational	weight_122.json
122	14	2	42	7	26	1	4	1	1	rational	weight_122.json
122	14	2	69	7	26	1	5	1	1	rational	weight_122.json
122	14	2	69	7	26	1	6	1	1	rational	weight_122.json
122	14	2	69	7	26	1	7	1	1	rational	weight_122.json
122	14	2	12	7	26	1	8	1	1	rational	weight_122.json
122	14	2	39	7	26	1	9	1	1	rational	weight_122.json
124	16	2	18	7	11	1	1	1	1	rational	weight_124.json
124	16	2	27	7	11	1	2	1	1	rational	weight_124.json
124	16	2	36	7	11	1	3	1	1	rational	weight_124.json
124	16	2	0	7	11	1	4	1	1	rational	weight_124.json
124	16	2	54	7	11	1	5	1	1	rational	weight_124.json
124	16	2	54	7	11	1	6	1	1	rational	weight_124.json
124	16	2	63	7	11	1	7	1	1	rational	weight_124.json
124	16	2	45	7	11	1	8	1	1	rational	weight_124.json
124	16	2	9	7	11	1	9	1	2	rational	weight_124.json
126	18	2	42	7	5	1	1	1	1	rational	weight_126.json
126	18	2	39	7	5	1	2	1	1	rational	weight_126.json
126	18	2	42	7	5	1	3	1	1	rational	weight_126.json
126	18	2	39	7	5	1	4	1	1	rational	weight_126.json
126	18	2	42	7	5	1	5	1	1	rational	weight_126.json
126	18	2	15	7	5	1	6	1	1	rational	weight_126.json
126	18	2	66	7	5	1	7	1	1	rational	weight_126.json
126	18	2	42	7	5	1	8	1	1	rational	weight_126.json
126	18	2	66	7	5	1	9	1	1	rational	weight_126.json
126	18	2	39	7	5	1	10	1	1	rational	weight_126.json
128	20	2	30	7	35	1	1	1	1	rational	weight_128.json
128	20	2	51	7	35	1	2	1	1	rational	weight_128.json
128	20	2	30	7	35	1	3	1	1	rational	weight_128.json
128	20	2	51	7	35	1	4	1	1	rational	weight_128.json
128	20	2	24	7	35	1	5	1	1	rational	weight_128.json
128	20	2	30	7	35	1	6	1	1	rational	weight_128.json
128	20	2	30	7	35	1	7	1	1	rational	weight_128.json
128	20	2	24	7	35	1	8	1	1	rational	weight_128.json
128	20	2	51	7	35	1	9	1	1	rational	weight_128.json
128	20	2	57	7	35	1	10	1	1	rational	weight_128.json
130	22	2	27	7	47	1	1	1	1	rational	weight_130.json
130	22	2	63	7	47	1	2	1	1	rational	weight_130.json
130	22	2	36	7	47	1	3	1	1	rational	weight_130.json
130	22	2	0	7	47	1	4	1	1	rational	weight_130.json
130	22	2	27	7	47	1	5	1	1	rational	weight_130.json
130	22	2	45	7	47	1	6	1	1	rational	weight_130.json
130	22	2	18	7	47	1	7	1	1	rational	weight_130.json
130	22	2	36	7	47	1	8	1	1	rational	weight_130.json
130	22	2	72	7	47	1	9	1	2	rational	weight_130.json
132	24	2	75	7	68	1	1	1	1	rational	weight_132.json
132	24	2	6	7	68	1	2	1	1	rational	weight_132.json
132	24	2	60	7	68	1	3	1	1	rational	weight_132.json
132	24	2	6	7	68	1	4	1	1	rational	weight_132.json
132	24	2	6	7	68	1	5	1	1	rational	weight_132.json
132	24	2	21	7	68	1	6	1	1	rational	weight_132.json
132	24	2	75	7	68	1	7	1	1	rational	weight_132.json
132	24	2	75	7	68	1	8	1	1	rational	weight_132.json
132	24	2	75	7	68	1	9	1	1	rational	weight_132.json
132	24	2	60	7	68	1	10	1	1	rational	weight_132.json
132	24	2	21	7	68	1	11	1	1	rational	weight_132.json
134	26	2	33	7	44	1	1	1	1	rational	weight_134.json
134	26	2	60	7	44	1	2	1	1	rational	weight_134.json
134	26	2	21	7	44	1	3	1	1	rational	weight_134.json
134	26	2	60	7	44	1	4	1	1	rational	weight_134.json
134	26	2	33	7	44	1	5	1	1	rational	weight_134.json
134	26	2	48	7	44	1	6	1	1	rational	weight_134.json
134	26	2	21	7	44	1	7	1	1	rational	weight_134.json
134	26	2	48	7	44	1	8	1	1	rational	weight_134.json
134	26	2	21	7	44	1	9	1	1	rational	weight_134.json
134	26	2	60	7	44	1	10	1	1	rational	weight_134.json
136	28	2	54	7	2	1	1	1	1	rational	weight_136.json
136	28	2	36	7	2	1	2	1	1	rational	weight_136.json
136	28	2	0	7	2	1	3	1	1	rational	weight_136.json
136	28	2	63	7	2	1	4	1	1	rational	weight_136.json
136	28	2	54	7	2	1	5	1	1	rational	weight_136.json
136	28	2	weight_136.json#orbit=1,place=6,coordinate=0	7	weight_136.json#orbit=1,place=6,coordinate=1	1	6	1	2	algebraic	weight_136.json
136	28	2	weight_136.json#orbit=1,place=7,coordinate=0	7	weight_136.json#orbit=1,place=7,coordinate=1	1	7	1	2	algebraic	weight_136.json
136	28	2	weight_136.json#orbit=1,place=8,coordinate=0	7	weight_136.json#orbit=1,place=8,coordinate=1	1	8	1	2	algebraic	weight_136.json
138	30	2	78	7	50	1	1	1	1	rational	weight_138.json
138	30	2	3	7	50	1	2	1	1	rational	weight_138.json
138	30	2	78	7	50	1	3	1	1	rational	weight_138.json
138	30	2	30	7	50	1	4	1	1	rational	weight_138.json
138	30	2	78	7	50	1	5	1	1	rational	weight_138.json
138	30	2	51	7	50	1	6	1	1	rational	weight_138.json
138	30	2	3	7	50	1	7	1	1	rational	weight_138.json
138	30	2	3	7	50	1	8	1	1	rational	weight_138.json
138	30	2	51	7	50	1	9	1	1	rational	weight_138.json
138	30	2	3	7	50	1	10	1	1	rational	weight_138.json
138	30	2	30	7	50	1	11	1	1	rational	weight_138.json
140	32	2	69	7	53	1	1	1	1	rational	weight_140.json
140	32	2	66	7	53	1	2	1	1	rational	weight_140.json
140	32	2	15	7	53	1	3	1	1	rational	weight_140.json
140	32	2	15	7	53	1	4	1	1	rational	weight_140.json
140	32	2	15	7	53	1	5	1	1	rational	weight_140.json
140	32	2	66	7	53	1	6	1	1	rational	weight_140.json
140	32	2	12	7	53	1	7	1	1	rational	weight_140.json
140	32	2	66	7	53	1	8	1	1	rational	weight_140.json
140	32	2	15	7	53	1	9	1	1	rational	weight_140.json
140	32	2	12	7	53	1	10	1	1	rational	weight_140.json
140	32	2	69	7	53	1	11	1	1	rational	weight_140.json
142	34	2	36	7	38	1	1	1	1	rational	weight_142.json
142	34	2	0	7	38	1	2	1	1	rational	weight_142.json
142	34	2	0	7	38	1	3	1	1	rational	weight_142.json
142	34	2	18	7	38	1	4	1	1	rational	weight_142.json
142	34	2	63	7	38	1	5	1	1	rational	weight_142.json
142	34	2	63	7	38	1	6	1	1	rational	weight_142.json
142	34	2	27	7	38	1	7	1	1	rational	weight_142.json
142	34	2	27	7	38	1	8	1	1	rational	weight_142.json
142	34	2	36	7	38	1	9	1	1	rational	weight_142.json
142	34	2	72	7	38	1	10	1	2	rational	weight_142.json
144	36	2	69	7	32	1	1	1	1	rational	weight_144.json
144	36	2	12	7	32	1	2	1	1	rational	weight_144.json
144	36	2	66	7	32	1	3	1	1	rational	weight_144.json
144	36	2	66	7	32	1	4	1	1	rational	weight_144.json
144	36	2	66	7	32	1	5	1	1	rational	weight_144.json
144	36	2	15	7	32	1	6	1	1	rational	weight_144.json
144	36	2	66	7	32	1	7	1	1	rational	weight_144.json
144	36	2	69	7	32	1	8	1	1	rational	weight_144.json
144	36	2	15	7	32	1	9	1	1	rational	weight_144.json
144	36	2	15	7	32	1	10	1	1	rational	weight_144.json
144	36	2	12	7	32	1	11	1	1	rational	weight_144.json
144	36	2	15	7	32	1	12	1	1	rational	weight_144.json
146	38	2	78	7	62	1	1	1	1	rational	weight_146.json
146	38	2	78	7	62	1	2	1	1	rational	weight_146.json
146	38	2	3	7	62	1	3	1	1	rational	weight_146.json
146	38	2	3	7	62	1	4	1	1	rational	weight_146.json
146	38	2	3	7	62	1	5	1	1	rational	weight_146.json
146	38	2	51	7	62	1	6	1	1	rational	weight_146.json
146	38	2	30	7	62	1	7	1	1	rational	weight_146.json
146	38	2	78	7	62	1	8	1	1	rational	weight_146.json
146	38	2	3	7	62	1	9	1	1	rational	weight_146.json
146	38	2	51	7	62	1	10	1	1	rational	weight_146.json
146	38	2	78	7	62	1	11	1	1	rational	weight_146.json
148	40	2	45	7	74	1	1	1	1	rational	weight_148.json
148	40	2	18	7	74	1	2	1	1	rational	weight_148.json
148	40	2	18	7	74	1	3	1	1	rational	weight_148.json
148	40	2	54	7	74	1	4	1	1	rational	weight_148.json
148	40	2	0	7	74	1	5	1	1	rational	weight_148.json
148	40	2	45	7	74	1	6	1	1	rational	weight_148.json
148	40	2	0	7	74	1	7	1	1	rational	weight_148.json
148	40	2	54	7	74	1	8	1	1	rational	weight_148.json
148	40	2	63	7	74	1	9	1	1	rational	weight_148.json
148	40	2	63	7	74	1	10	1	1	rational	weight_148.json
148	40	2	9	7	74	1	11	1	2	rational	weight_148.json
150	42	2	48	7	14	1	1	1	1	rational	weight_150.json
150	42	2	21	7	14	1	2	1	1	rational	weight_150.json
150	42	2	60	7	14	1	3	1	1	rational	weight_150.json
150	42	2	21	7	14	1	4	1	1	rational	weight_150.json
150	42	2	21	7	14	1	5	1	1	rational	weight_150.json
150	42	2	48	7	14	1	6	1	1	rational	weight_150.json
150	42	2	33	7	14	1	7	1	1	rational	weight_150.json
150	42	2	33	7	14	1	8	1	1	rational	weight_150.json
150	42	2	21	7	14	1	9	1	1	rational	weight_150.json
150	42	2	60	7	14	1	10	1	1	rational	weight_150.json
150	42	2	60	7	14	1	11	1	1	rational	weight_150.json
150	42	2	60	7	14	1	12	1	1	rational	weight_150.json
152	44	2	6	7	71	1	1	1	1	rational	weight_152.json
152	44	2	60	7	71	1	2	1	1	rational	weight_152.json
152	44	2	75	7	71	1	3	1	1	rational	weight_152.json
152	44	2	21	7	71	1	4	1	1	rational	weight_152.json
152	44	2	6	7	71	1	5	1	1	rational	weight_152.json
152	44	2	75	7	71	1	6	1	1	rational	weight_152.json
152	44	2	75	7	71	1	7	1	1	rational	weight_152.json
152	44	2	75	7	71	1	8	1	1	rational	weight_152.json
152	44	2	6	7	71	1	9	1	1	rational	weight_152.json
152	44	2	21	7	71	1	10	1	1	rational	weight_152.json
152	44	2	60	7	71	1	11	1	1	rational	weight_152.json
152	44	2	6	7	71	1	12	1	1	rational	weight_152.json
154	46	2	0	7	29	1	1	1	1	rational	weight_154.json
154	46	2	18	7	29	1	2	1	1	rational	weight_154.json
154	46	2	27	7	29	1	3	1	1	rational	weight_154.json
154	46	2	45	7	29	1	4	1	1	rational	weight_154.json
154	46	2	27	7	29	1	5	1	1	rational	weight_154.json
154	46	2	0	7	29	1	6	1	1	rational	weight_154.json
154	46	2	weight_154.json#orbit=1,place=7,coordinate=0	7	weight_154.json#orbit=1,place=7,coordinate=1	1	7	1	2	algebraic	weight_154.json
154	46	2	weight_154.json#orbit=1,place=8,coordinate=0	7	weight_154.json#orbit=1,place=8,coordinate=1	1	8	1	2	algebraic	weight_154.json
154	46	2	weight_154.json#orbit=1,place=9,coordinate=0	7	weight_154.json#orbit=1,place=9,coordinate=1	1	9	1	2	algebraic	weight_154.json
156	48	2	57	7	77	1	1	1	1	rational	weight_156.json
156	48	2	30	7	77	1	2	1	1	rational	weight_156.json
156	48	2	57	7	77	1	3	1	1	rational	weight_156.json
156	48	2	30	7	77	1	4	1	1	rational	weight_156.json
156	48	2	51	7	77	1	5	1	1	rational	weight_156.json
156	48	2	24	7	77	1	6	1	1	rational	weight_156.json
156	48	2	51	7	77	1	7	1	1	rational	weight_156.json
